text,label
This seat belt ad is using which type of persuasive appeal? It has a picture which might make people feel sad.,fallacy of relevance
Asking a respected scientist to weigh in on matters of economics is what fallacy?,fallacies of defective induction
We think that Malltime will be a success because all little girls like shopping.,fallacies of defective induction
Evolution is the idea that humans come from pond scum.,fallacy of relevance
Katie likes to read and would rather do that than play sports. Her friends make fun of her and tell her that reading is for nerds. Katie stops reading so much and starts to play sports more.,fallacy of relevance
"The research and reasoning that supposedly supports (or that supposedly discredits) this intervention are a joke. The researchers are people who are not methodologically sophisticated and there have been rumors--I have no idea whether they're true or not--that they faked some of the data. The advocates (or opponents) of this intervention are the worst kind of sloppy thinkers. They are fanatical adherents who already have their minds made up; they've become true believers in their cause. They make arguments only a stupid person would accept, and mistakes in reasoning that would make an undergrad psych major blush. These are not the kind of people who deserve to be taken seriously.",fallacy of relevance
It occurs when someone makes an appeal to emotion of pity instead of addressing the argument.,fallacy of relevance
"Person 1: Bicycle infrastructure should be expanded because cycling is a sustainable mode of transportation. 
Person 2: We should not build bike lanes because cyclists run red lights and endanger pedestrians.",fallacy of relevance
A commercial featuring starving children in Africa asking for donations to help provide food and clean water to those in need.,fallacy of relevance
"J: Cats are better than dogs.
V: Dogs are better.
J: You are a lazy person. You won't even be able to take care of a dog.",fallacy of relevance
1. “iPhones are the best smartphones on the market because Apple makes the best smartphones.”,fallacies of presumption
"My neighbor told me that the position of the sun, moon, and stars decide our personalities. I believe her because she is a famous violin player.",fallacies of defective induction
"Steve: In Sweden, college is free for citizens. How come we can't do that here?

Ed: If you like Sweden so much, move there. The USA would be glad to be rid of your liberal ass!",fallacy of relevance
"Senator: I will vote to increase the defense budget.

Public: Why don't you care about education?",fallacy of relevance
Delores is a big supporter for equal pay for equal work.  This is the same policy that all those extreme feminist groups support.  Extremists like Delores should not be taken seriously -- at least politically.,fallacies of defective induction
