text,label
"I know for a fact that ghosts exist. My friend, who is a very reliable person, has seen ghosts on many occasions.",faulty generalization
They cannot take her to jail even if she did rob the bank and take millions of pesos… She is already too old and weak to be locked up.,appeal to emotion
"in response to the claim that ""Eating fast food is unhealthy"": “But I saw you eat a burger and fries for lunch only a few hours ago!""",ad hominem
“People nowadays only vote with their emotions instead of their brains.”,faulty generalization
Mother: You should stop smoking. It's harmful to your health. Daughter: Why should I listen to you? You started smoking when you were 16!,ad hominem
You can't believe Bob's idea. He's a socialist.,ad hominem
"Yesterday, I walked under a ladder with an open umbrella indoors while spilling salt in front of a black cat. And I forgot to knock on wood with my lucky dice. That must be why I’m having such a bad day today. It’s bad luck.",false causality
J.K Rowling is a wonderful writer because she writes so well,circular reasoning
"The student didn't want to participate in the beach cleanup. Later, the student's advisor says ""I can't believe she doesn't believe in climate change"".",fallacy of extension
Animal rights activists believe that we shouldn't keep animals captive and make them do our will. They would have you abandon your pets in the wilderness.,fallacy of extension
I've never knowingly listened to a Neil Young record all the way through because they all sound like someone strangling a cat (don't they?).,faulty generalization
We as the Board can either choose to approve this initial public offering or we can suffer slow annihilation at the hands of our competitors.,false dilemma
Encampment is like basic training. It’s CAP’s equivalent to Boot Camp.,fallacy of logic
"When the judge asked the defendant why he hadn't paid his parking fines, he said that he shouldn't have to pay them because the sign said 'Fine for parking here' and so he naturally presumed that it would be fine to park there.",equivocation
Mayor Kerr wants to create more bicycle lanes in Greenpoint. Why is he forcing us to give up our cars and bike everywhere?,fallacy of extension
Kevin's grandparents do not know how to use a computer. Kevin thinks that all older people must be computer illiterate.,faulty generalization
"""Of course I can read Spanish! Look, I just finished this book by Jorge Luis Borges!"" ""You lie! Borges isn't Spanish. He's from Argentina.""",equivocation
"P1. Smoking has been empirically proven to cause lung cancer. C. Therefore, if we eradicate smoking, we will eradicate lung cancer.",false causality
Ashley: It is morally wrong to cheat on your spouse; why on earth would you have done that. Hannah: But what is morality exactly? Ashley: It’s a code of conduct shared by cultures. Hannah: But who creates this code?...,fallacy of relevance
